,merchant_abn,tags1,tags2,tags3,sum(dollar_value),count(1),avg(merchant_fraud)
1086,93741030320,"[books, periodicals, and newspapers]",a,6.72,31702.036471995656,107,
1087,13770392625,"[books, periodicals, and newspapers]",a,6.17,26819.337463631906,107,
1088,49736594003,"[computers, computer peripheral equipment, and software]",c,2.45,48381.00699313496,107,
1089,98649976089,"[lawn and garden supply outlets, including nurseries]",b,3.84,13662.429696884155,107,
1090,78279649113,[motor vehicle supplies and new parts],a,6.42,27309.327412666902,107,
1091,83261038949,[motor vehicle supplies and new parts],a,6.78,32349.014197943066,107,
1092,57937788884,[artist supply and craft shops],c,2.87,69952.3037690462,107,
1093,21166508693,"[florists supplies, nursery stock,  and flowers]",a,6.92,31930.764088954827,108,
1094,43034165541,"[computers, computer peripheral equipment, and software]",c,2.25,46326.522338572504,108,
1095,62774554856,"[opticians, optical goods, and eyeglasses]",a,6.8,38119.82491859516,108,
1096,86094613754,[motor vehicle supplies and new parts],b,3.85,35079.98018452394,108,
1097,86681981623,"[computers, computer peripheral equipment, and software]",b,4.02,34435.650332179765,108,
1098,95799102190,"[stationery,  office supplies and printing and writing paper]",b,4.27,24740.79130649738,108,
1099,70070001855,"[books, periodicals, and newspapers]",a,6.05,48847.13403893238,109,
1100,85717338751,"[opticians, optical goods, and eyeglasses]",c,1.91,44327.03900362493,109,
1101,41072674090,"[lawn and  garden supply  outlets, including nurseries]",b,5.03,26872.806174932597,109,
1102,79572520294,"[furniture, home furnishings and equipment shops, and manufacturers, except appliances]",b,4.45,14571.840073760972,109,
1103,89097490915,"[books, periodicals, and newspapers]",b,3.65,20279.598239411192,110,
1104,15332026424,[motor vehicle supplies and new parts],a,6.57,39018.76256122186,110,
1105,34377873597,"[furniture, home furnishings and equipment shops, and manufacturers, except appliances]",b,3.46,13368.95965146599,110,
1106,90689166680,"[computer programming , data processing, and integrated systems design services]",c,1.43,11950.137488156734,110,
1107,56002073911,"[furniture, home furnishings and equipment shops, and manufacturers, except appliances]",c,1.48,19336.577660267332,110,
1108,85618614233,[shoe shops],b,4.36,40770.46828686907,111,
1109,71029007948,[bicycle shops - sales and service],b,3.58,82168.33702518092,111,
1110,35713332328,[shoe shops],b,4.74,22227.815849178576,111,
1111,91744809343,"[furniture, home furnishings and equipment shops, and manufacturers, except appliances]",a,6.06,13301.719614073463,111,
1112,94973496683,[artist supply and craft shops],b,3.16,43198.68953253537,111,
1113,43861698351,"[computer programming , data processing, and integrated systems design services]",c,2.97,18028.998919562586,112,
1114,55641364241,"[books, periodicals, and newspapers]",a,6.87,39682.91235651688,112,
1115,45162888565,"[stationery, office supplies and printing and writing paper]",c,2.67,40057.293430989346,112,
1116,30169909013,[artist supply and craft shops],a,6.14,104410.28390888285,112,
1117,50931818377,"[books, periodicals, and newspapers]",b,4.17,39183.86408591896,112,
1118,73004400052,"[music shops - musical instruments, pianos, and sheet music]",b,3.91,106635.06147940617,112,
1119,39198539067,"[stationery, office supplies and printing and writing paper]",b,3.67,77106.94387486209,112,
1120,71922512366,"[watch, clock, and jewelry repair shops]",c,2.04,14367.11500205963,112,
1121,81080057116,"[computers, computer peripheral equipment, and software]",a,6.45,39735.68617921049,112,
1122,81231087950,"[hobby, toy and game shops]",b,4.0,80796.32294605402,112,
1123,85085859341,"[hobby, toy and game shops]",a,5.85,81156.79097730744,113,
1124,79890957413,"[antique shops - sales, repairs, and restoration services]",c,2.25,18569.722951389933,113,
1125,53872162300,"[watch, clock, and jewelry repair shops]",b,3.35,18836.98751305046,113,
1126,64931596817,"[music shops - musical instruments, pianos, and sheet music]",b,3.22,10612.06867879753,113,
1127,42633587085,"[opticians, optical goods, and eyeglasses]",a,6.21,31386.11867605346,113,
1128,51026003250,[shoe shops],a,5.84,43494.959879647,113,
1129,45504841435,"[books, periodicals, and newspapers]",d,0.72,15291.73822506382,114,
1130,96230979998,[motor vehicle supplies and new parts],a,6.88,29655.347321173496,114,
1131,92077815673,"[music shops - musical instruments, pianos, and sheet music]",a,6.82,38563.853449350536,114,
1132,97802179094,"[equipment, tool, furniture, and appliance rent al and leasing]",a,6.03,422125.91618353286,114,
1133,34978524408,"[florists supplies, nursery stock, and flowers]",b,4.77,18214.898607038598,114,
1134,42940970845,"[computer programming , data processing, and integrated systems design services]",c,3.0,11304.986018614938,115,
1135,76021079177,"[hobby, toy and game shops]",b,3.47,167525.4043962621,115,
1136,57860746842,"[jewelry, watch, clock, and silverware shops]",b,4.64,1287002.5146961398,115,
1137,50951615219,"[florists supplies, nursery stock, and flowers]",a,5.89,38719.28246220948,116,
1138,35188460630,"[lawn and garden supply outlets, including nurseries]",a,6.97,18048.256423051487,116,
1139,56993545247,"[florists supplies, nursery stock, and flowers]",b,3.54,36246.614172969916,116,
1140,95331380653,[bicycle shops - sales and service],a,5.65,119811.07967437168,116,
1141,26341565445,[health and beauty spas],a,5.89,63746.116786921375,116,
1142,54171624416,"[computers, computer peripheral equipment, and software]",c,2.82,20809.929284186936,117,
1143,22248828825,[art dealers and galleries],b,5.06,316656.2828014057,117,
1144,89598973352,"[antique shops - sales, repairs, and restoration services]",b,4.79,742153.2879612116,117,
1145,18714755910,"[watch, clock, and jewelry repair shops]",a,5.61,10262.411651808105,117,
1146,31323293694,[motor vehicle supplies and new parts],c,2.08,24047.53357760225,117,
1147,92403716863,"[books, periodicals, and newspapers]",b,4.98,29415.082477277905,117,
1148,29778062495,[shoe shops],a,6.52,47092.27716055786,118,
1149,87070475031,"[stationery, office supplies and printing and writing paper]",c,1.95,76057.79694320243,118,
1150,51759688899,"[watch, clock, and jewelry repair shops]",b,4.4,18499.895887532868,118,
1151,73046248717,"[digital goods: books, movies, music]",a,6.26,10287.51001885235,118,
1152,61867784114,[motor vehicle supplies and new parts],c,1.68,247142.90613880422,118,
1153,28771494032,[health and beauty spas],a,5.89,43875.722600149806,118,
1154,42497793396,"[watch, clock, and jewelry repair shops]",b,3.12,19475.805032901128,119,
1155,95566253960,"[florists supplies,  nursery stock, and flowers]",c,2.93,49532.374116773106,119,
1156,99378147610,"[lawn and garden supply outlets, including nurseries]",a,6.33,176297.70405972225,119,
1157,79287836711,"[stationery, office supplies and printing and writing paper]",d,1.38,47618.38306446256,119,
1158,80779713037,[art dealers and galleries],b,4.38,367010.8064076803,119,
1159,93018282444,[health and beauty spas],b,3.55,23260.55013435855,119,
1160,18376556220,"[hobby, toy and game shops]",d,1.33,212248.97323143334,119,
1161,63442187477,"[hobby, toy and game shops]",b,3.41,178234.1201287137,119,
1162,45644137007,"[florists supplies, nursery stock, and  flowers]",a,6.18,25733.532341016362,120,
1163,92202115241,"[books, periodicals, and newspapers]",a,5.66,39887.58814458104,120,
1164,35286003506,"[equipment, tool, furniture, and appliance rent al and leasing]",c,2.69,220150.0032072469,120,
1165,82388404800,[health and beauty spas],a,6.12,57122.02756887945,120,
1166,62381947723,"[lawn and garden supply outlets, including nurseries]",c,2.06,76417.27351589219,120,
1167,60470829287,"[cable, satellite, and other pay television and radio services]",b,3.41,12350.99273334258,120,
1168,36325756075,"[computers, computer peripheral equipment, and software]",b,3.62,33267.761949639615,120,
1169,31587341011,[shoe shops],a,6.69,22216.69309518206,120,
1170,23398653749,[bicycle shops - sales and service],b,4.85,68495.17262354282,120,
1171,52985233084,[health and beauty spas],e,0.16,70066.96728434111,121,
1172,79786100790,"[cable, satellite, and other pay television and radio services]",c,2.85,14132.300533064641,121,
1173,97089682451,[telecom],a,6.83,139659.03571268893,121,
1174,38325909884,[health and beauty spas],a,5.65,34942.66478725438,121,
1175,98508290651,[shoe shops],a,5.93,55703.94441540812,122,
1176,59366832940,"[stationery, office supplies and printing and writing paper]",a,6.9,46670.02558773673,122,
1177,82487226263,[bicycle shops - sales and service],a,6.22,134471.73893733218,122,
1178,83004629651,"[cable, satellite, and other pay television and radio services]",d,0.54,11579.230422805995,123,
1179,29780390141,[bicycle shops - sales and service],a,6.77,134420.662126006,123,
1180,48890662808,"[computer programming , data processing, and integrated systems design services]",a,6.44,36349.27466413654,123,
1181,50623435704,"[watch, clock, and jewelry repair shops]",b,3.27,11310.2352965205,123,
1182,21548346742,[health and beauty spas],b,4.82,34925.65777361915,123,
1183,71035024987,[health and beauty spas],a,5.66,17772.227844634555,123,
1184,28175132063,"[digital goods: books, movies, music]",a,6.53,12517.816674729595,124,
1185,16550028284,"[furniture, home furnishings and equipment shops, and manufacturers, except appliances]",a,6.52,26478.414962132363,124,
1186,24952685426,"[computer programming , data processing, and integrated systems design services]",a,6.84,32282.70730959089,124,
1187,71002398501,"[opticians, optical goods,  and eyeglasses]",b,3.78,38471.65527154967,124,
1188,83691794327,"[books, periodicals, and newspapers]",c,1.78,32195.34622054999,124,
1189,94206932226,"[equipment, tool, furniture, and appliance rent al and leasing]",b,4.73,216054.34993974402,124,
1190,85151559066,"[opticians, optical goods, and eyeglasses]",c,2.97,31978.51795396625,125,
1191,15157368385,[artist supply and craft shops],b,3.98,38675.80963318007,125,64.2774131928303
1192,34365441985,"[computer programming , data processing, and integrated systems design services]",a,6.26,23305.00940665358,125,
1193,38612000811,"[furniture, home furnishings and equipment shops, and manufacturers, except appliances]",b,4.43,29734.195624104155,125,
1194,33070920679,"[lawn and garden supply outlets, including nurseries]",b,4.61,19657.433663064134,125,
1195,60072023557,"[computer programming , data processing, and integrated systems design services]",b,4.57,24186.394311888907,125,
1196,52763133264,"[watch, clock, and jewelry repair shops]",a,5.63,14217.06463733485,125,
1197,85350608395,"[opticians, optical goods, and eyeglasses]",b,4.62,52608.361408230914,126,
1198,77074922873,[shoe shops],a,6.65,47899.07538437874,126,
1199,56347643455,[bicycle shops - sales and service],a,6.59,194730.00030945902,126,
1200,30439702384,"[florists supplies, nursery stock, and flowers]",b,4.76,40573.25885450869,126,
1201,93230533382,"[equipment, tool, furniture, and appliance rent al  and leasing]",e,0.2,499642.9325522579,126,
1202,15544195408,"[stationery, office supplies and printing and writing paper]",a,6.09,27599.278996903453,126,
1203,87092867947,"[computers, computer peripheral equipment, and software]",c,2.71,39030.11796320322,126,
1204,65278963534,"[stationery, office supplies and printing and writing paper]",c,2.81,30314.157834875325,126,
1205,95938358124,[telecom],c,1.78,235756.5269952945,126,
1206,88218638184,"[books, periodicals, and newspapers]",b,3.95,47324.576255374675,126,
1207,36874828466,[artist supply and craft shops],c,2.93,113231.0106091846,127,
1208,73823772191,"[music shops - musical instruments, pianos, and sheet music]",a,5.92,41503.51510928484,127,
1209,62040991164,"[cable, satellite, and other pay television and radio services]",b,4.96,14712.85545358824,127,
1210,26821904622,"[books, periodicals, and newspapers]",b,3.39,20179.37519177457,127,
1211,45461747256,"[music shops - musical instruments, pianos, and sheet music]",c,2.33,81915.75562267148,127,
1212,60429241521,"[opticians, optical goods, and eyeglasses]",b,4.17,48672.61108083197,128,
1213,55096581107,"[computer programming , data processing, and integrated systems design services]",a,6.08,29922.627921123687,128,
1214,69994151040,"[books, periodicals, and newspapers]",d,1.35,64514.55367606697,128,
1215,13461552885,"[stationery, office supplies and printing  and writing paper]",a,5.68,44658.1967393542,128,
1216,81103556310,[tent and awning shops],b,4.71,170940.77122812637,129,
1217,93072925663,[bicycle shops - sales and service],b,4.87,14624.04566832724,129,
1218,42665580539,[art dealers and galleries],b,3.75,429898.95840097667,130,
1219,24724058205,"[music shops - musical instruments, pianos, and sheet music]",b,4.07,47255.02326258468,130,
1220,21901704733,[shoe shops],b,4.23,34846.87751296509,130,
1221,12185659961,"[music shops - musical instruments, pianos, and sheet music]",b,4.55,43270.365998504756,130,
1222,52451319982,"[hobby, toy and game shops]",b,3.4,195045.02752623562,130,
1223,99974311662,"[books, periodicals, and newspapers]",b,3.17,38320.12567840788,130,
1224,87788702467,[health and beauty spas],b,3.58,27030.35188538985,130,
1225,92007575783,[tent and awning shops],a,6.73,173865.9704269543,130,
1226,54893491429,[bicycle shops - sales and service],a,5.84,149639.83787950556,131,
1227,64297965205,"[books, periodicals, and newspapers]",a,6.59,69359.6466239377,131,
1228,63265918828,"[opticians, optical goods, and eyeglasses]",a,6.33,11126.877461393375,131,
1229,96946925998,"[music shops - musical instruments, pianos, and sheet music]",a,5.99,128921.13217290539,131,
1230,13108046922,"[florists supplies, nursery stock, and flowers]",b,3.76,29202.289502830958,131,
1231,45907060380,[art dealers and galleries],b,3.87,471529.0649629392,131,
1232,84810238439,"[music shops - musical instruments, pianos, and sheet music]",a,5.66,32844.766663743736,132,
